,business_id,latitude,longitude,stars,review_count,categories,nearby,avg_stars
4005,JpPguWEzvNATjUJ48xCj8g,36.115208074,-115.2939914167,4.0,99,"Restaurants, Desserts, Chicken Wings, Pizza, Food Delivery Services, Food, Salad",15,0.26666666666666666
4006,JpssdgvmNjfBpjIhZMgICA,36.1328427925,-115.18963186,3.5,7,"Restaurants, Sandwiches, Fast Food",13,0.2692307692307692
4007,jPvn-C8kNUcyGfjUtOc_oA,36.1608544,-115.3315267,3.0,56,"Restaurants, Mexican",18,0.16666666666666666
4008,JPWg9acsCv_om9UFYGMJbA,36.15853320000001,-115.2857479,4.0,404,"Restaurants, Steakhouses, Breakfast & Brunch, Bars, Wine Bars, Nightlife, Seafood",19,0.21052631578947367
4009,jpYJDGkYbiubGk6EsU4Dmg,36.169941200000004,-115.13982959999998,4.5,36,"Food Trucks, Desserts, Food, Shaved Ice",124,0.036290322580645164
4010,jqDkZNJDo4oHYP8zHbSBBw,36.128561,-115.17112979999999,2.5,6,"Limos, Nightlife, Hotels & Travel, Adult Entertainment, Party Bus Rentals, Restaurants, Transportation, Pizza, Event Planning & Services",93,0.026881720430107527
4011,jqgf3vk_Q3HFBaaUikb4TA,36.115714700000005,-115.2265196,2.0,8,"Grocery, Food",19,0.10526315789473684
4012,JQLi-Ow9pg391iMzw5LSwg,36.142094,-115.209418,4.0,395,"Breakfast & Brunch, Restaurants",19,0.21052631578947367
4013,jrE4M9HlYp2AZZ7iQCSIRw,36.1258564,-115.1970731,2.5,479,"Seafood, Chinese, Cantonese, Dim Sum, Restaurants",89,0.028089887640449437
4014,JReis6Ppj2VjKxJMZKt4Pw,36.114502,-115.16040500000001,1.5,26,"Convenience Stores, Food, Beer, Wine & Spirits",18,0.08333333333333333
4015,jrGxdAblwBmRG6K-dDpKbQ,36.1002609,-115.12522390000001,3.5,29,"Latin American, Mexican, Restaurants",17,0.20588235294117646
4016,JRh14J_be0jl7Wbt412vDA,36.1718351907,-115.1465995795,4.0,533,"Italian, Restaurants, Bars, Cocktail Bars, Steakhouses, Nightlife",63,0.06349206349206349
4017,JrohSmutzhdJ5QGRMtaojg,36.105020700000004,-115.1735947,3.0,9,"Restaurants, Sandwiches, Fast Food",117,0.02564102564102564
4018,JRoJwJkO-VtBFngswsIhgw,36.144013,-115.193147,4.5,9,"Vietnamese, Korean, Restaurants, Thai",29,0.15517241379310345
4019,jRoxJOCdXZeWyhHoHMlotQ,36.2516746521,-115.2631149292,4.5,3,"Fruits & Veggies, Farmers Market, Food, Specialty Food",1,4.5
4020,jrpqddzMsp6_2mkwpr6X8Q,36.1584733343,-115.13428513129999,4.0,4,"Food, Specialty Food, American (New), Filipino, Restaurants",16,0.25
4021,jRq50hjNDfnkZ3AdJxhsEg,36.130438722,-115.10763373399999,4.0,14,"Bars, Restaurants, Pubs, Nightlife, American (Traditional), Sports Bars, Burgers",18,0.2222222222222222
4022,JrTBWai2-Cu8FPJhDJiiLw,36.1151292126,-115.20310046979999,2.5,9,"Restaurants, Sandwiches, Fast Food",25,0.1
4023,jrWegacxD7lD1Cp-Kc5m2w,36.1144832,-115.19481359999999,3.5,22,"Restaurants, Pizza",37,0.0945945945945946
4024,JS24kvJ0I5fWWEuplEiZjg,36.130323,-115.276372,4.0,12,"Italian, Restaurants, Pizza",21,0.19047619047619047
4025,JS6HR-6NndrHJcmeY30_dg,36.0676542702,-115.1767036741,3.5,109,"Bubble Tea, Juice Bars & Smoothies, Food, Coffee & Tea",55,0.06363636363636363
4026,JsAR0hNX-5zA-CMsYW4NLQ,36.1456969,-115.18740459999998,4.5,8,"Delis, Caterers, Event Planning & Services, Restaurants, Sandwiches, Italian",15,0.3
4027,JsCKeWHA8n_5mFQ3F6t4UA,36.103010100000006,-115.17351869999999,3.5,552,"Desserts, Nightlife, Food, Cocktail Bars, Mexican, Restaurants, Bars",99,0.03535353535353535
4028,JsGswUxAFK4uRht2UL62UA,36.11943839999999,-115.13810690000001,3.0,24,"Chinese, Restaurants, Fast Food",28,0.10714285714285714
4029,jsOGd-P1BfoUY40yY5l59A,36.1461334,-115.1367176,3.5,23,"Restaurants, Japanese",13,0.2692307692307692
4030,jSqfGuZXwcKBMWV71y11Tg,36.156418,-115.33358799999999,3.5,40,"American (New), Burgers, Restaurants, Hot Dogs",31,0.11290322580645161
4031,jSu2A7DibDjmUd3wUt6fPg,36.1648306385,-115.1307343156,3.5,39,"Chicken Wings, Food, Fast Food, Restaurants, Breakfast & Brunch, Pizza",6,0.5833333333333334
4032,JSUmoa3hFNfoDYLbYNNLOQ,36.2176284252,-115.2083330601,3.5,34,"Mexican, Seafood, Breakfast & Brunch, American (Traditional), Restaurants",8,0.4375
4033,JSxxur20MpmL1DBUdQVf1w,36.1268768,-115.16587320000001,4.5,8,"Food, Specialty Food, Chocolatiers & Shops",58,0.07758620689655173
4034,Jt28TYWanzKrJYYr0Tf1MQ,36.1110724694,-115.1724518676,3.5,1312,"Arts & Entertainment, Mexican, Breakfast & Brunch, Nightlife, Restaurants, Music Venues, Bars",133,0.02631578947368421
4035,JTFFtWy_chbsHTs95yD_2Q,36.1121439816,-115.17671585629999,3.5,896,"Sandwiches, Cafes, American (New), Burgers, American (Traditional), Restaurants",41,0.08536585365853659
4036,JTFNgfNr3Byq26UJ2gk46w,36.100359999999995,-115.128945,3.5,17,"Food, Grocery, International Grocery, Desserts",16,0.21875
4037,jtiywR7x0duLUzOkIqxeqg,36.1678611,-115.0406679,1.0,3,"Restaurants, Caterers, Event Planning & Services, Japanese, Party & Event Planning",1,1.0
4038,JTknlKD6bviJZLngdpbydw,36.172531899999996,-115.197258,3.0,9,"Restaurants, Chicken Wings",27,0.1111111111111111
4039,jtQARsP6P-LbkyjbO1qNGg,36.241809,-115.234495,3.5,119,"Restaurants, Food, American (New), Barbeque",15,0.23333333333333334
4040,jtQqg_96doTihYzLCC3x3A,36.1743727,-115.06304840000001,1.0,3,"Fast Food, Restaurants",23,0.043478260869565216
4041,JtQVBCYzDyrDYdHXdLi6Jg,36.104316,-115.172518,4.5,95,"Jewelry, Beer, Wine & Spirits, Convenience Stores, Shopping, Souvenir Shops, Beauty & Spas, Cosmetics & Beauty Supply, Food",138,0.03260869565217391
4042,JucrAcz7BXWEUi5eYI2g3w,36.2544105,-115.0795432,3.0,3,"Convenience Stores, Food",1,3.0
4043,juhlDDR-L_TgSPU5FVHIpQ,36.1588556,-115.23668290000002,3.0,4,"Restaurants, Mediterranean, Middle Eastern, Greek",22,0.13636363636363635
4044,juMGlVODD52yam7hCE5P7Q,36.300719,-115.279669,3.0,5,"Coffee & Tea, Food",21,0.14285714285714285
4045,jUnS8REftaFlO9hPdHS1ug,36.1517191,-115.15175959999999,3.5,6,"Donuts, Restaurants, Food",33,0.10606060606060606
4046,JuO9QpkdmbTS95GSXh4dZw,36.1162194,-115.1745719,3.0,70,"Seafood, Restaurants",122,0.02459016393442623
4047,Jur1iiejUFw_YCkfDfy1gQ,36.143544899999995,-115.21628799999999,3.5,884,"Dim Sum, Restaurants, Chinese",4,0.875
4048,juuv0QPE_MfnVjevQTpCDg,36.1087723175,-115.1726355169,3.5,6,"Hot Dogs, Restaurants, Food",149,0.02348993288590604
4049,jV-p3USnEP9WwOGDgzkYTA,36.1027192,-115.2019841,3.5,7,"Restaurants, Sandwiches, Fast Food",20,0.175
4050,jv1sbEWUJRHeUff1xZtqWg,36.04017868,-115.1918763474,3.0,45,"Restaurants, Mexican",13,0.23076923076923078
4051,jVD09YgKsDtKD5sOYes6wg,36.1137571281,-115.1688201804,3.5,469,"Thai, Vietnamese, Nightlife, Restaurants, Bars, Asian Fusion, Cocktail Bars",54,0.06481481481481481
4052,JvfpGZwk--IFhY7WVxKySw,35.9836161,-115.1910928,3.5,44,"Car Wash, Automotive, Convenience Stores, Gas Stations, Food",4,0.875
4053,JVjWK6MjzQI34d03rkPr1A,36.1157703,-115.2057517,4.0,11,"Accountants, Financial Services, Education, Legal Services, Payroll Services, Grocery, Educational Services, Bookkeepers, Translation Services, Tax Services, Professional Services, Food",46,0.08695652173913043
4054,jvMJzojAeg-bk4jVC1z6gw,36.16915170000001,-115.2913521,2.5,27,"Bakeries, Food, Bagels",17,0.14705882352941177
4055,JVTIY3KAIaIiL0fxY82SoQ,36.116643479400004,-115.1856152765,3.0,72,"American (Traditional), Restaurants, Salad, Burgers",26,0.11538461538461539
4056,JWDiG0nSsM7GQ9QFRTxU9w,36.0544216949,-115.2774082575,3.5,491,"Delis, Restaurants, Butcher, Food, Grocery",30,0.11666666666666667
4057,JWhqCvKTs5vLwIrhrbgx7Q,36.276024299999996,-115.120406,3.0,56,"Nightlife, American (New), Bars, Sports Bars, Breakfast & Brunch, Pizza, Pubs, Restaurants",2,1.5
4058,jWHr_b19C1SjRvfI9jbdmQ,36.099743700000005,-115.1179817,3.5,82,"Mexican, Restaurants",44,0.07954545454545454
4059,jWI_EAoeQB_LpLZqy7vu8g,36.050994700000004,-115.24322690000001,2.5,3,Food,26,0.09615384615384616
4060,jWMGz_mtkVWIN0nU28g1lQ,36.1585441,-115.12104199999999,3.5,19,"Restaurants, Seafood, New Mexican Cuisine, Mexican, Comfort Food",15,0.23333333333333334
4061,JWN22sQ7cl9KjmIk0nMbUg,36.197123422,-115.2608641942,2.0,27,"Restaurants, Tex-Mex, Mexican, Fast Food",27,0.07407407407407407
4062,jWUShkhq7Fe3OKr3NvQecQ,36.095690999999995,-115.18921100000001,4.0,5,"Bakeries, Breakfast & Brunch, Restaurants, Sandwiches, French, Food",4,1.0
4063,jWv5GUtEp30OD5L5C8c2DQ,36.088774,-115.207338,4.5,1120,"Sandwiches, American (Traditional), Restaurants, Breakfast & Brunch",2,2.25
4064,JWW1Kiv35ihucc-b-Ti8yQ,36.10058421,-115.09256422520001,2.5,5,"Coffee & Tea, Grocery, Food, Convenience Stores",3,0.8333333333333334
4065,Jwwkt9oAKsNF4AuItTIdPw,36.158694700000005,-115.2092252,4.0,117,"Sandwiches, Event Planning & Services, Caterers, Salad, Delis, Restaurants",28,0.14285714285714285
4066,Jx1q_S8-T4RXuhf7P_ZuIQ,36.125693299999995,-115.21127779999999,4.5,9,"Restaurants, Nightlife, Bars, Lounges, Sushi Bars",65,0.06923076923076923
4067,jX23x5u_sYz8q2u0SMDwPA,36.1588687715,-115.2366020954,4.5,38,"Restaurants, Thai",22,0.20454545454545456
4068,JXAMnijxRrW-jXHGvDJzzg,36.103232,-115.17526299999999,4.0,113,"Pizza, Restaurants, American (New), American (Traditional), Salad",82,0.04878048780487805
4069,jxbEwtV8Et1lm8ubk4AGuw,36.1271566,-115.28001019999999,4.5,415,"Restaurants, Breakfast & Brunch",17,0.2647058823529412
4070,JXdzS5ez3semEliQyhLnqw,36.10248,-115.17148999999999,4.0,66,"Coffee & Tea, Food, Desserts, Salad, Donuts, Restaurants, Chicken Wings",105,0.0380952380952381
4071,JxKWfZ6hG8iRnK8QL65jTw,36.102451,-115.17380800000001,2.0,117,"Coffee & Tea, Food",81,0.024691358024691357
4072,jXL1Mfygf36id0hJytcsqg,36.041622,-115.11666399999999,2.0,34,"Chicken Wings, Restaurants, Pizza",10,0.2
4073,JXTlt-mRrQoE2_gfijhp4g,36.1132921182,-115.30971893549999,4.5,158,"Nightlife, Restaurants, Japanese, Ramen, Bars, Asian Fusion, Pubs, Korean",33,0.13636363636363635
4074,JXvLE5CRN88sccZtNeMIrQ,36.1994795131,-115.197010872,2.5,38,"Fast Food, Mexican, Restaurants",8,0.3125
4075,JXWDWoW4dDGcbaU2BQq8Og,36.199976299999996,-115.09809890000001,4.5,29,"Restaurants, Seafood, Mexican",1,4.5
4076,JXYeMN_VyIZyrveANnIVpA,36.14409793,-115.1554387402,2.5,26,"Sandwiches, Delicatessen, Food, Restaurants, Fast Food",29,0.08620689655172414
4077,jXyy2Vc-Dgp7QguQJSfnXw,36.130041399999996,-115.2777854,4.0,305,"Halal, Indian, Restaurants, Mediterranean",25,0.16
4078,Jy6ru0Hz-9Yc5v006-YmUQ,36.069708,-115.26260900000001,4.5,295,"Food, Organic Stores, Specialty Food, Restaurants, Gluten-Free, Juice Bars & Smoothies, Vegan",2,2.25
4079,jY7Ql_Qk8duv7jZrMZahaw,36.170155,-115.14478799999999,3.0,188,"Sushi Bars, Japanese, Restaurants",83,0.03614457831325301
4080,JYtGcfc3iFvwj5Zi4oQg7Q,36.1143211,-115.09188710000001,4.0,28,"Vegan, Restaurants, Chinese, Vegetarian",22,0.18181818181818182
4081,Jyub3kujlSOTgxwr9wEKFQ,36.1255374,-115.21124089999999,4.0,126,"Japanese, Restaurants, Ramen, Noodles, Buffets, Hot Pot",66,0.06060606060606061
4082,JyxHvtj-syke7m9rbza7mA,36.09445720000001,-115.2088673,3.5,1799,"Restaurants, Sushi Bars, Japanese",12,0.2916666666666667
4083,jZaTMSfSeFbJQD3X9tB7wA,36.1721645,-115.2429831,2.5,38,"Bakeries, Event Planning & Services, Caterers, Desserts, Food",18,0.1388888888888889
4084,JzhcaFaLW_YCeg4TfwOV8A,36.011311600000006,-115.1747074,4.0,22,"Street Vendors, Food, Arts & Entertainment, Local Flavor, Festivals",20,0.2
4085,JzmJCDSJ_35kJgAlxcZDqQ,36.1724498603,-115.19564909110001,3.0,6,"Fast Food, Chinese, Food Court, Restaurants",27,0.1111111111111111
4086,k_BaE5Mxos5mdp_YNQXyuw,36.109306,-115.178293,2.5,18,"Food, Coffee & Tea",39,0.0641025641025641
4087,k_LS7nlZAd0DeDxgydvWjA,36.0849949108,-115.1194203685,5.0,31,"Food, Desserts, Specialty Food, Chocolatiers & Shops",11,0.45454545454545453
4088,k_luboaCkZRUo5KL7phVvQ,36.0375815,-115.29776100000001,3.0,35,"Nightlife, Breakfast & Brunch, Pubs, Sports Bars, Pizza, Beer Bar, Bars, Restaurants, American (Traditional)",3,1.0
4089,K_pzZr-nXH2zdLxP-gcD0A,36.06877720000001,-115.17266409999998,3.5,15,"Books, Mags, Music & Video, Food, Coffee & Tea, Bookstores, Shopping",23,0.15217391304347827
4090,K_URSTcq_chiWPcMpuo3Qw,36.1718326389,-115.14676094059999,3.5,142,"Food, Food Delivery Services, Specialty Food, Ethnic Food, Sushi Bars, Restaurants, Hawaiian",64,0.0546875
4091,K-0pdH5hZQVeoUmYSNygQw,36.157293200000005,-115.1151015,4.5,35,"Mexican, Restaurants",3,1.5
4092,k-3nsmnnq4cnUutgOVEjaQ,36.1573631,-115.0620928,3.0,4,"Pizza, Chicken Wings, Restaurants, Cheesesteaks",5,0.6
4093,k-dDZvTeLysoJvjHI-qr9g,36.1421161808,-115.17425156290001,3.0,287,"Buffets, Restaurants",20,0.15
4094,k-EPIvUKvDM5gR-4Ns8OnA,36.1688235,-115.21855729999999,5.0,4,"Food Stands, Restaurants, Food, Event Planning & Services, Specialty Food, Caterers",3,1.6666666666666667
4095,K-fw0gOHs5sF--_SRZa2Qg,36.1932356294,-115.3041717372,4.0,40,"Delis, Restaurants, Sandwiches",30,0.13333333333333333
4096,K-HXfzQywsivHBUbUv2AMg,36.0667781,-115.17224740000002,3.0,3,"Pretzels, Food, Specialty Food",18,0.16666666666666666
4097,K-iqIqMTTvESaAz2KgwulA,36.144698019,-115.2729799301,4.5,338,"Cupcakes, Bakeries, Food, Desserts",11,0.4090909090909091
4098,k-oXgIdQlBe9rn8rWfRUdw,36.1758048768,-115.2223258134,4.5,63,"Cheesesteaks, Restaurants, Pizza, Mediterranean",9,0.5
4099,k-YxoQSyfIEPcSHu1cyBhg,36.23988610000001,-115.056278,1.5,14,"Fast Food, Restaurants",9,0.16666666666666666
4100,k09vTg5nRsyABM1MIjcKAg,36.1701332617,-115.14254791260001,2.5,7,"Restaurants, Pizza",119,0.02100840336134454
4101,K0FtmxCgqJEbDNCyXyMX_w,36.2768709549,-115.207351,3.0,31,"Fast Food, Chinese, Restaurants",23,0.13043478260869565
4102,k0iSRXXqw49yugl8UUpbsw,36.0415392,-115.1215253,4.5,104,"Health Markets, Do-It-Yourself Food, Food Delivery Services, Food, Event Planning & Services, Personal Chefs, Specialty Food, American (Traditional), Restaurants",19,0.23684210526315788
4103,K0j_Znzin0jShXVnpvW86A,36.109889,-115.174144,3.5,1221,"American (New), Restaurants, Tapas/Small Plates, Spanish",109,0.03211009174311927
4104,k0vkHxJTOex5GRpcznaayA,36.2799072911,-115.2071437481,2.0,80,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",19,0.10526315789473684
4105,K0xJTPQR3UZ4eDsL940yfg,36.1006736,-115.10023340000001,1.5,3,"Italian, Restaurants",35,0.04285714285714286
4106,k0ZUrpL789RZb1QuaE8_Uw,36.010914,-115.1205913,3.0,16,"American (Traditional), Restaurants, Pizza, Chicken Wings",26,0.11538461538461539
4107,K19uBHydrYAsfX3CPnFp-w,36.1099522,-115.16814009999999,3.5,114,"Japanese, Hawaiian, Asian Fusion, Restaurants",32,0.109375
4108,k1gDqlaVXilVRE2MxFR3HA,36.0540651,-115.11826119999999,3.5,10,"Mexican, Restaurants",16,0.21875
4109,k1l25o628GYC9BrnRzv1Tw,36.0718741,-115.2435188,3.5,38,"Sandwiches, Salad, Delis, Restaurants, Wraps",21,0.16666666666666666
4110,k1PkpDm5d5pYJI1K_3UYpw,36.103190999999995,-115.16845500000001,2.5,93,"Restaurants, Cheesesteaks, Hot Dogs, American (New), Fast Food",46,0.05434782608695652
4111,k1q9f7aJ2TsoSbeA8Qm1aA,36.114539,-115.19568400000001,3.0,133,"Chinese, Cantonese, Asian Fusion, Restaurants, Szechuan",32,0.09375
4112,K1SzOXV70qDbcq6T64PZsw,36.1255570226,-115.1967729393,3.5,28,"Restaurants, Noodles, Chinese, Soup",89,0.03932584269662921
4113,K1WGxpKx1OoI0N1I6LRsyA,36.0284419,-115.11783359999998,2.0,16,"American (Traditional), Burgers, Fast Food, Restaurants",37,0.05405405405405406
4114,K2_zfa7cKbg5klHJYqoWnw,36.0144588998,-115.11799944239999,4.0,521,"Food, Seafood, American (Traditional), Chicken Wings, Cajun/Creole, Restaurants",52,0.07692307692307693
4115,k2b3niokS_tosjah_rzCPw,36.2836689,-115.2702841,3.5,303,"Restaurants, Pizza",4,0.875
4116,K3J50o33Z08L4OD4VDxhjw,36.2831806,-115.269775,3.0,5,"Ice Cream & Frozen Yogurt, Food",6,0.5
4117,K3wUWHOPhAmIJ5naMVzylA,36.071228000000005,-115.134212,3.5,54,"Restaurants, Persian/Iranian, Mediterranean, Halal",7,0.5
4118,k41bo3i0k-PXQAKvVOLi_g,36.072522,-115.242979,3.5,76,"Coffee & Tea, Food",22,0.1590909090909091
4119,K4D60pEZ-9OiwMPjzgQ8Yw,36.174544,-115.25896499999999,3.0,5,"Food, Home & Garden, Water Stores, Shopping",9,0.3333333333333333
4120,k4eZPetFVwDhbvLqVnRRQw,36.1088405,-115.137068,4.0,14,"Restaurants, Fast Food, Belgian, Specialty Food, Food",31,0.12903225806451613
4121,k4GyGL2er4PvQ4Cc8XZJqA,36.116010700000004,-115.2806301,3.0,39,"Food, Drugstores, Grocery, Shopping",27,0.1111111111111111
4122,K4z0ODOZNuN2uRnL4IwApw,36.170871000000005,-115.14492,3.0,79,"Food, Coffee & Tea",89,0.033707865168539325
4123,k5ddmLvAKKw9zSusRPM2cQ,36.1165487,-115.0881146,5.0,119,"American (New), Barbeque, Food Stands, Caterers, Hot Dogs, Restaurants, Event Planning & Services",12,0.4166666666666667
4124,K5Ex8diP6rIh8P16D8KHVA,36.2914415057,-115.2871328748,4.0,97,"Pizza, Restaurants, Gluten-Free",26,0.15384615384615385
4125,k5pA0N9K2zy5OQZSqeC0jQ,36.014137,-115.15498000000001,3.5,172,"American (Traditional), Fast Food, Restaurants, Burgers, Sandwiches, Vegan",34,0.10294117647058823
4126,k5rV_nKkYQHX0ebB3qV2kQ,36.1160268,-115.29442040000002,4.5,159,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Food, Tea Rooms",14,0.32142857142857145
4127,k73FsZGTp2raTD5BA346sg,36.071571432,-115.0925019521,2.0,24,"Restaurants, Burgers, Fast Food",6,0.3333333333333333
4128,K7ESHh6Uh5NptgI5bfsShQ,36.1455122545,-115.1932036608,4.5,114,"Chicken Shop, Chicken Wings, Peruvian, Restaurants",34,0.1323529411764706
4129,K7fip0nDFFdCC7OCnNOotQ,36.112916999999996,-115.175079,3.0,569,"Wine Bars, Bars, Lounges, Italian, Restaurants, Nightlife, Dance Clubs",53,0.05660377358490566
4130,K7lWdNUhCbcnEvI0NhGewg,36.10955,-115.17615500000001,3.5,6708,"Buffets, Breakfast & Brunch, Restaurants",77,0.045454545454545456
4131,K7o9ZercitOI3BzqkBwGCA,36.1283804476,-115.3152157366,4.5,85,"Cupcakes, Bakeries, Custom Cakes, Food",15,0.3
4132,k7WrLT80uGJyfIeXCSs8og,36.0833234937,-115.1486748894,3.0,82,"Food, Juice Bars & Smoothies",31,0.0967741935483871
4133,K80Rbckjt9QdBghUhAc0eA,36.1148054,-115.27783170000001,4.0,7,"Food, Coffee & Tea, Food Trucks, Juice Bars & Smoothies",30,0.13333333333333333
4134,k8BqCejnaMlw7aoVthvqyw,36.048992157,-115.1715393066,4.0,969,"Event Planning & Services, Restaurants, Steakhouses, Wedding Planning, Italian, Venues & Event Spaces, Nightlife",11,0.36363636363636365
4135,k9b96JXlNewj36ddrce9Jw,36.1667834,-115.28619679999998,5.0,94,"Restaurants, Farmers Market, Street Vendors, Mexican, Vegan, Food, Tacos, Vegetarian",37,0.13513513513513514
4136,k9iaLNexdMN28-ilFSle9w,36.1314967,-115.16456219999999,2.5,3,"Food, Coffee & Tea",29,0.08620689655172414
4137,K9Zm2rrQocTL8HZFnzl_-Q,36.1260181,-115.21228059999999,3.5,56,"Vegan, American (New), Restaurants, Cafes, Bubble Tea, Specialty Food, Food, Ice Cream & Frozen Yogurt, Comfort Food, Health Markets, Juice Bars & Smoothies, American (Traditional), Breakfast & Brunch",65,0.05384615384615385
4138,kABF0hYfAEnl166mn1zR1A,36.0634970519,-115.24173279879999,4.0,614,"Noodles, Taiwanese, Local Flavor, Chinese, Food, Pasta Shops, Restaurants, Szechuan, Specialty Food, Soup",19,0.21052631578947367
4139,kaFItSnFuTSpmohv2jDbrQ,36.1586297,-115.2630605,2.0,38,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",8,0.25
4140,kafUXRNfQm3e_U14S2WbmA,36.115109999999994,-115.2236,5.0,157,"Italian, Pizza, Restaurants, Breakfast & Brunch",27,0.18518518518518517
4141,KaGZE0_o1EmmSN4Fo_cpUw,36.0954151675,-115.1749703424,3.0,259,"Sports Bars, Food, American (Traditional), Restaurants, Bars, Nightlife, American (New), Burgers, Beer, Wine & Spirits",36,0.08333333333333333
4142,kajp1s8tu9B59OyyHoBExg,36.1029224814,-115.20183611659999,3.5,92,"Burgers, American (Traditional), Breakfast & Brunch, American (New), Restaurants, Cafes",20,0.175
4143,KalAJyO0Zpg3K1wVwYXBHA,36.207538899999996,-115.2681541,3.5,726,"Food, Nightlife, Wine Bars, Specialty Food, French, Beer, Wine & Spirits, Restaurants, Bars",10,0.35
4144,KaMyquyhYKsZ2Tr6YetGsw,36.100077,-115.116422,2.5,31,"Restaurants, Fast Food, Tex-Mex, Mexican",46,0.05434782608695652
4145,kANF0dbeoW34s2vwh6Umfw,36.1250311,-115.22562020000001,2.0,33,"Fast Food, Food, Restaurants, Ice Cream & Frozen Yogurt",60,0.03333333333333333
4146,kaVWvc71cXH9MKuQmDtVUA,36.1263001,-115.20371740000002,3.0,12,"Vietnamese, Restaurants",36,0.08333333333333333
4147,kB1S2GJUjE2k3XN1WQS9tQ,36.1952622,-115.1611478,1.5,34,"Restaurants, Food, Fast Food, Coffee & Tea, Burgers",8,0.1875
4148,Kb43diOoBV4l77bxpn2k3Q,36.16681,-115.2054738,1.5,46,"Food, Coffee & Tea, Fast Food, Burgers, Restaurants",10,0.15
4149,KBA0yGsblufetQgs6Sm_nQ,36.1585441,-115.12104199999999,5.0,30,"Restaurants, Seafood, Mexican",15,0.3333333333333333
4150,Kbbm6Vd5UdbP10dwjBghRw,36.0406276166,-115.1912561768,4.0,311,"Burgers, Fast Food, Restaurants",12,0.3333333333333333
4151,KbdX47BHUL1XtG74TMlBXg,36.045051,-115.24406470000001,5.0,3,"Arts & Entertainment, Art Classes, Education, Studio Taping, Restaurants, Kids Activities, Paint-Your-Own Pottery, Active Life, Shopping, Arts & Crafts, Art Supplies",40,0.125
4152,kBfz-4wxdyNb3OOip3e2xw,36.2190682,-115.25911909999999,3.0,40,"Restaurants, Sushi Bars, Japanese",13,0.23076923076923078
4153,Kbidfh24_7-a380tovQeYA,36.159578,-115.208656,3.5,34,"Honduran, Salvadoran, Nicaraguan, Mexican, Latin American, Restaurants",25,0.14
4154,KBKE7XTLLe2uUqmzuYUyHQ,36.2736777,-115.2542311,3.0,38,"Italian, Food, Restaurants, Pizza",12,0.25
4155,kblOOOjQ_36RL-r8yjse4w,36.2496745,-115.24598359999999,2.0,4,"Restaurants, Barbeque",17,0.11764705882352941
4156,Kbnet8BjbZpXoR_q7JLZPA,36.114264,-115.115197,4.0,222,"Cafes, Salad, Chicken Wings, Sandwiches, Restaurants",9,0.4444444444444444
4157,kBRJd804JAu7BDn6pnqGMA,36.2187749,-115.28156399999999,2.5,8,"Restaurants, Breakfast & Brunch",8,0.3125
4158,kc5JPu8lkg64yUbrheJxng,36.14795529999999,-115.16457209999999,3.0,128,"Food Delivery Services, Food, Wraps, Juice Bars & Smoothies, Italian, Pizza, Specialty Food, Vegetarian, Restaurants",5,0.6
4159,kcxD07NmyWxAHvrzS7LD8A,36.15075,-115.20603899999999,5.0,5,"Street Vendors, Ethnic Food, Caterers, Food, Specialty Food, Latin American, Event Planning & Services, Restaurants",13,0.38461538461538464
4160,kCxt-d_OJVlWRfwwH4WsHA,36.1433639,-115.24245049999999,3.5,4,"Restaurants, Japanese",20,0.175
4161,kd1VNJdd92T2eQ4hqvYQ5A,36.2640321,-115.26620919999999,4.0,267,"Salad, Pizza, Restaurants, Chicken Wings",5,0.8
4162,kDCyqlYcstqnoqnfBRS5Og,36.066149200000005,-115.1190162,4.5,180,"Caribbean, Sandwiches, Vegan, Juice Bars & Smoothies, Coffee & Tea, American (Traditional), Cafes, Restaurants, Food, Desserts",6,0.75
